"","CountyName","avg_CO","avg_CO_rate","pct_black","pct_hispanic","count_nf","count_hosp","POP_DENSITY","urban_rural","tot_pop","Beneficiaries","DME_users_percent","hospitals_per_total_pop","nursing_facilities_per_total_pop","overall_SVI","DME"
"59","Deaf Smith",43.5779233071086,0.00529653524506719,0.635140905209223,72.833048676345,1,1,4.832913462,0,18736,2692,7.20653789004458,5.33731853116994e-05,5.33731853116994e-05,0.8142,194
"60","Delta",121.62889973457,0.0454434408543714,8.78262526195466,7.77290912554772,1,0,7.890953452,0,5249,1294,8.0370942812983,0,0.000190512478567346,0.2885,104
"61","Denton",14672.1147939325,0.0377571438347301,9.57890293132107,19.3006421034705,19,16,366.0172891,1,833822,99586,3.42216777458679,1.9188747718338e-05,2.27866379155263e-05,0.0514,3408
"62","DeWitt",389.750887984787,0.041301748851871,9.28220255653884,35.3588987217306,4,1,8.639738476,0,20340,3850,3.74025974025974,4.91642084562439e-05,0.000196656833824975,0.6047,144
"63","Dickens",1.80736543909348,0.00159748389292486,2.67816613708579,29.822968679074,0,0,0.943285272,0,2203,579,8.63557858376511,0,0,0.6561,50
"64","Dimmit",157.745042492918,0.0374255524053266,0.0383215175320943,86.9132017627898,1,1,3.032719522,0,10438,1904,3.9390756302521,9.58037938302357e-05,9.58037938302357e-05,1,75
"65","Donley",0.0793201133144476,4.43761155608024e-05,5.47576301615799,11.0712148414123,1,0,1.392107831,0,3342,906,10.5960264900662,0,0.000299222022740874,0.1344,96
"66","Duval",825.088373617471,0.175516060133972,1.31345402910898,89.3326233581825,1,0,2.42579001,0,11268,2405,5.03118503118503,0,8.87468938587149e-05,0.9881,121
"67","Eastland",966.149624954289,0.111150930320358,2.85667378098834,16.3574673014831,4,1,7.614877027,0,18273,4801,5.87377629660487,5.472555135993e-05,0.00021890220543972,0.581,282
"68","Ector",3199.68181818182,0.0454932136173729,4.42710441589498,60.6797900099017,6,4,69.05666162,1,160579,19889,5.74689526874152,2.49098574533407e-05,3.73647861800111e-05,0.6877,1143
"69","Edwards",465.646300719618,0.440784564072758,0,56.6214807090719,0,0,0.34966439,0,1918,547,4.93601462522852,0,0,0.2174,27
"70","El Paso",42.8948863636364,0.000119403177984138,2.96269893859546,82.5624176197459,21,18,318.5850507,1,836062,131611,5.20397231234471,2.15295037927809e-05,2.51177544249111e-05,0.9249,6849
"71","Ellis",3882.57759363474,0.0506010691999183,9.79904702713901,26.2280459452616,9,3,71.70739147,1,173772,30306,4.2301854418267,1.72640011048961e-05,5.17920033146882e-05,0.1225,1282
"72","Erath",918.82408327349,0.0504777957036656,1.85464018546402,21.0821921082192,3,1,14.91435837,0,41841,6646,4.6042732470659,2.39000023900002e-05,7.17000071700007e-05,0.2846,306
"73","Falls",1063.08219656873,0.15271941479759,24.1083835108847,23.1588698471515,2,1,8.71203427,1,17272,3073,4.62089163683697,5.78971746178786e-05,0.000115794349235757,0.8972,142
"74","Fannin",307.948863382469,0.0184693597627016,5.62874598256942,11.2922373107103,5,1,14.96889577,0,34537,7587,6.10254382496375,2.89544546428468e-05,0.000144772273214234,0.2095,463
"75","Fayette",45.1558073654391,0.00369192001533472,6.54309693329621,20.9856409848455,5,1,10.21860235,0,25141,7291,2.97627211630778,3.97756652480013e-05,0.000198878326240006,0.1146,217
"76","Fisher",10.4617563739377,0.00488045703606379,2.64522821576763,32.7022821576764,0,1,1.656163812,0,3856,844,5.56872037914692,0.000259336099585062,0,0.1186,47
"77","Floyd",0.0963203653740199,3.16773038719007e-05,2.87782181630191,58.6765466138204,1,1,2.258295378,0,5803,1235,5.66801619433198,0.000172324659658797,0.000172324659658797,0.7905,70
"78","Foard",1.35694050991501,0.0019014321051386,2.27450980392157,22.2745098039216,1,0,0.698868085,0,1275,346,3.17919075144509,0,0.000784313725490196,0.1976,11
"79","Fort Bend",22846.4885714286,0.0717304039628942,20.1166980666167,24.4971870696661,14,12,342.9252076,1,765394,96603,2.79494425638955,1.56781997245863e-05,1.82912330120173e-05,0.0949,2700
"80","Franklin",118.137279682796,0.0222531245244185,4.36730123180291,14.4643523702874,1,0,14.54850939,0,10716,2247,6.18602581219404,0,9.33184023889511e-05,0.1621,139
"81","Freestone",1079.50424936649,0.119303557039586,15.0806533428021,15.4966014000203,3,1,8.671929348,0,19714,4203,5.32952652867,5.07253728314903e-05,0.000152176118494471,0.6285,224
"82","Frio",777.1388101983,0.127790536018559,3.175481857984,79.2763323436163,1,1,6.768620035,0,19871,2800,3.46428571428571,5.03245936289064e-05,5.03245936289064e-05,0.9644,97
"83","Gaines",35.0481586402266,0.00450388013588794,2.17328310634599,41.4903892591519,1,1,5.321367228,0,20706,1968,6.30081300813008,4.82951801410219e-05,4.82951801410219e-05,0.6522,124
"84","Galveston",21822.0821529745,0.134211213735867,12.3481082055364,24.6340327740811,13,3,339.2114001,1,332885,60660,3.74876360039565,9.01212130315274e-06,3.90525256469952e-05,0.2569,2274
"85","Garza",14.8636363636364,0.00719459529496862,5.63426688632619,52.2240527182867,1,0,2.623241765,0,6070,878,10.250569476082,0,0.000164744645799012,0.6601,90
"86","Gillespie",4041.52407932011,0.282261870025405,0.079368078914547,23.1754790430477,4,1,9.653998462,0,26459,8514,3.00681230913789,3.77943232926414e-05,0.000151177293170566,0.0988,256
"87","Glasscock",153.0180313051,0.283586000431376,0,43.7748344370861,0,0,0.647637011,0,1510,166,6.62650602409639,0,0,0.0632,11
"88","Goliad",452.62067228604,0.123964253933404,4.91738268341044,35.8493060145407,1,0,3.428198108,1,7565,1465,3.95904436860068,0,0.000132187706543291,0.2806,58
"89","Gonzales",89.7524957635938,0.00910290431472622,6.46857363368868,50.7356133326902,2,1,7.503877915,0,20731,4161,3.65296803652968,4.8236939848536e-05,9.6473879697072e-05,0.8735,152
"90","Gray",23.0084985835694,0.00217966066957834,4.30611334225792,28.995983935743,3,1,9.344268057,0,22410,4065,8.53628536285363,4.46229361892012e-05,0.000133868808567604,0.6324,347
"91","Grayson",2007.91070545844,0.0309500948166053,5.24447768940724,13.416123467721,12,7,54.22705891,1,131014,29781,5.40277358047077,5.34294044911231e-05,9.15932648419253e-05,0.2688,1609
"92","Gregg",229.127508032515,0.00376439357911087,19.7864601475985,18.7130902521812,10,4,174.341666,1,123443,29284,5.4159267859582,3.24036194842964e-05,8.1009048710741e-05,0.6719,1586
"93","Grimes",492.209631728045,0.0407966348869253,14.8799313893654,24.1602344196684,2,1,13.72081337,0,27984,6319,4.22535211267606,3.57347055460263e-05,7.14694110920526e-05,0.7194,267
"94","Guadalupe",404.631823091495,0.00558508420672812,7.58338261011789,37.9188002465936,7,2,86.29438428,1,158966,24695,3.79429034217453,1.25813066945133e-05,4.40345734307965e-05,0.1423,937
"95","Hale",46.6511321636796,0.00318691194101347,4.53792940341749,59.4483533376692,2,1,12.99945331,0,33826,5533,6.52448942707392,2.95630580027198e-05,5.91261160054396e-05,0.8775,361
"96","Hall",0.0339943342776204,2.00390509438509e-05,6.16797900262467,34.7769028871391,1,0,1.332031826,0,3048,766,7.96344647519582,0,0.000328083989501312,0.8419,61
"97","Hamilton",108.057499487638,0.0270007745145193,0.792126740278445,12.7460393662986,3,1,3.84848332,0,8332,2492,5.09630818619583,0.000120019203072492,0.000360057609217475,0.2925,127
"98","Hansford",0.101983002832861,4.14409317941117e-05,0.0905797101449275,48.0072463768116,1,1,2.31709179,0,5520,936,4.59401709401709,0.000181159420289855,0.000181159420289855,0.6917,43
"99","Hardeman",86.8016997167139,0.0406202475711503,5.8808618504436,18.9860583016477,0,1,2.191255938,0,3945,971,4.53141091658084,0.000253485424588086,0,0.4941,44
"100","Hardin",407.838526912181,0.0147679583771481,5.55447899233683,5.69012595789659,5,1,24.60968347,1,56765,11570,4.54624027657736,1.76164890337356e-05,8.80824451686779e-05,0.087,526
"101","Harris",48895.1926345609,0.0227477676255517,18.5735468500827,42.9368165745928,102,66,1051.533172,1,4646630,563407,3.20922530249003,1.42038423545666e-05,2.19513927297848e-05,0.6443,18081
"102","Harrison",60.3909352850015,0.00193647635194261,20.6668669270051,13.1075398017423,3,1,28.56114744,0,66580,11222,5.31990732489752,1.50195253829979e-05,4.50585761489937e-05,0.4822,597
"103","Hartley",3.59773371104816,0.00160134269384391,7.40871405891692,26.724289998236,1,1,1.497186467,0,5669,133,16.5413533834586,0.000176397953783736,0.000176397953783736,0.3202,22
"104","Haskell",215.821529745042,0.0751125095849361,3.78973105134474,28.5714285714286,1,1,2.44794608,0,5726,1317,7.28929384965831,0.000174641983932937,0.000174641983932937,0.8893,96
"105","Hays",5316.25212464589,0.0540676963170568,3.8464422635284,38.9326321906958,6,5,121.5015761,1,213366,34277,3.08661784870321,2.34339116822737e-05,2.81206940187284e-05,0.1739,1058
"106","Hemphill",0.178470254957507,0.000102692416884253,0.976464697045568,34.8272408612919,1,1,1.701551149,0,3994,603,5.14096185737977,0.000250375563345017,0.000250375563345017,0.6403,31
"107","Henderson",2098.16085659184,0.0509497469640563,6.35253484642901,12.7630442827186,6,1,35.8239137,0,81070,18630,6.25335480407944,1.23350191192796e-05,7.40101147156778e-05,0.4308,1165
"108","Hidalgo",22329.5609083645,0.0699715284944129,0.422369196516273,92.1777505449171,22,15,210.1998048,1,855176,106238,2.7532521320055,1.75402490247622e-05,2.57256985696512e-05,0.9684,2925
"109","Hill",844.059496500297,0.0485226232856021,6.27364173835075,20.6057888985402,4,1,14.370869,0,35689,8694,7.20036806993329,2.80198380453361e-05,0.000112079352181344,0.6759,626
"110","Hockley",38.6909095771359,0.00361350838770746,3.19979188345473,47.7930974679154,2,1,9.803105181,0,23064,3587,6.52355729021466,4.33576135969476e-05,8.67152271938952e-05,0.83,234
"111","Hood",1205.72412067902,0.0406520293029737,0.756198772248705,12.4009739703008,4,1,53.52090752,1,58318,18091,5.46680669946382,1.7147364450084e-05,6.85894578003361e-05,0.0593,989
"112","Hopkins",601.895010672893,0.0334877542090705,7.00268596173875,16.8749657402839,4,1,18.3565429,0,36486,7773,5.46764441013766,2.74077728443787e-05,0.000109631091377515,0.4269,425
"113","Houston",964.101983390365,0.087259150485745,24.9063344079463,11.0830356364904,4,1,7.199495605,0,22954,5673,5.39397144368059,4.3565391652871e-05,0.000174261566611484,0.747,306
"114","Howard",983.213068181818,0.0663716628964911,5.19409062147514,42.5101103194036,3,1,15.58010722,0,36349,5257,5.34525394711813,2.75110732069658e-05,8.25332196208974e-05,0.8024,281
"115","Hudspeth",0.0142045454545455,1.08476511347275e-05,1.63080407701019,77.8029445073613,0,0,0.372963947,1,4415,693,7.21500721500721,0,0,0.9447,50
"116","Hunt",1837.73914509791,0.0413558472589869,7.80569656549351,16.3505448057603,5,1,43.25974698,1,94162,16600,5.36746987951807,1.06199953272021e-05,5.30999766360103e-05,0.6087,891
"117","Hutchinson",10.8725212464589,0.00117194418171221,1.43834332833583,23.2571214392804,2,1,9.286427209,0,21344,4116,7.21574344023324,4.68515742128936e-05,9.37031484257871e-05,0.336,297
"118","Irion",252.729166832686,0.276769490687707,4.07407407407407,25.5555555555556,0,0,0.594825897,1,1620,325,7.07692307692308,0,0,0.0474,23
"119","Jack",60.5591610057519,0.0142771624281544,4.74469046543154,16.8775417984636,1,1,3.751922555,0,8852,1543,4.92546986390149,0.000112968820605513,0.000112968820605513,0.3715,76
"120","Jackson",341.082152974504,0.051809095577868,6.47948164146868,33.106101511879,2,1,6.896787056,0,14816,3007,4.22347855004988,6.74946004319654e-05,0.000134989200863931,0.5099,127
"121","Jasper",0.141643059490085,8.17791355708203e-06,16.5296006308793,6.71999098743874,3,1,14.60487914,0,35506,8428,4.31893687707641,2.81642539289134e-05,8.44927617867403e-05,0.5929,364
"122","Jeff Davis",228.287337152445,0.161766442590489,1.02632753235163,39.8482820169567,0,0,0.382085966,0,2241,691,3.47322720694645,0,0,0.1067,24
"123","Jefferson",1224.97727272727,0.0098389408085937,33.4560037744751,20.7234410631438,14,13,112.0542672,1,254340,42685,4.33641794541408,5.11126838090745e-05,5.50444287174648e-05,0.664,1851
"124","Jim Hogg",60.1813210375355,0.0276432052892791,0.0382336073408526,91.3400879372969,1,0,1.77763446,0,5231,964,3.42323651452282,0,0.000191168036704263,0.9605,33
"125","Jim Wells",1533.00464875285,0.0881620854755041,0.62237625695597,80.2816557649126,3,1,18.28471077,0,40972,8243,3.96700230498605,2.4406912037489e-05,7.3220736112467e-05,0.8933,327
"126","Johnson",3059.79802573662,0.0398758152504861,3.46506231610172,21.3585149391192,8,2,89.04683727,1,167212,33013,5.55538727168085,1.19608640528192e-05,4.78434562112767e-05,0.1937,1834
"127","Jones",566.233787746802,0.0742459935922223,13.9898711327283,27.548513262799,3,1,8.29235294,1,19943,2872,5.77994428969359,5.01429072857644e-05,0.000150428721857293,0.4625,166
"128","Karnes",251.307363150691,0.0438334621049296,6.41363782566742,54.7185590221936,3,1,8.029407588,0,15545,2976,4.06586021505376,6.43293663557414e-05,0.000192988099067224,0.7431,121
"129","Kaufman",2204.43048843472,0.0433100452689612,11.7152919130238,21.4241866175568,8,1,61.22918079,1,123804,23290,5.17389437526836,8.07728344803076e-06,6.46182675842461e-05,0.2451,1205
"130","Kendall",1321.36543909348,0.0692410877560607,0.488930521602047,23.8753455642121,6,0,25.51016205,1,43769,14498,2.7176162229273,0,0.000137083323813658,0.0395,394
"131","Kenedy",24.8435527384088,0.0941878100749377,0,94.7183098591549,0,0,0.150368947,0,568,52,21.1538461538462,0,0,0.7036,11
"132","Kent",8.28895184135977,0.0226769265260023,0.927357032457496,14.064914992272,1,0,0.276793571,0,647,180,12.2222222222222,0,0.00154559505409583,0.1383,22
"133","Kerr",4225.72176353683,0.147459742186139,1.43124433385414,26.9351696468183,5,1,18.14212561,0,51843,16339,3.80072219842096,1.92890071947997e-05,9.64450359739984e-05,0.3597,621
"134","Kimble",338.343968518032,0.141727562945751,1.09764463754859,21.7928195746627,0,1,1.34967637,0,4373,1219,3.77358490566038,0.000228675966155957,0,0.332,46
"135","King",2.10198300283286,0.0203885198474323,0,32.9113924050633,0,0,0.100459962,0,237,25,44,0,0,0.0553,11
"136","Kinney",268.337474233591,0.14989845061696,0.136649357748019,59.2784913910905,0,0,1.03874333,0,3659,915,4.69945355191257,0,0,0.8538,43
"137","Kleberg",242.145875552811,0.0165086635963044,2.93794795635049,72.8804804029186,2,1,13.56977741,0,30974,5010,4.17165668662675,3.22851423774779e-05,6.45702847549558e-05,0.917,209
"138","Knox",125.164305949008,0.0679868658429511,4.69635627530364,34.331983805668,2,1,1.681722271,0,3705,797,7.15181932245922,0.000269905533063428,0.000539811066126856,0.5771,57
"139","La Salle",530.923440202693,0.174761042807021,1.45631067961165,84.0884573894283,1,0,1.925960762,0,7416,1140,3.59649122807018,0,0.000134843581445523,0.7945,41
"140","Lamar",329.631840443585,0.0124384067372469,12.7471730059866,7.86519118743827,5,1,21.11441657,0,49611,11295,7.18902169101372,2.01568200600673e-05,0.000100784100300337,0.5731,812
"141","Lamb",2.29643591339365,0.000362763919639915,2.98712184713861,55.5589423150194,3,1,4.98613626,0,13123,2639,7.2754831375521,7.62020879372095e-05,0.000228606263811628,0.8458,192
"142","Lampasas",354.660057525153,0.0339293331746363,4.33323746524782,19.4228741252037,3,1,11.29965755,1,20862,5697,4.23029664735826,4.79340427571661e-05,0.000143802128271498,0.2332,241
"143","Lavaca",514.793201133145,0.04912925545818,6.16352829528995,18.9051495929274,5,2,7.971618157,0,20021,5993,2.93675955281161,9.98951101343589e-05,0.000249737775335897,0.3874,176
"144","Lee",304.294617563739,0.0376523652538381,11.1326064016884,23.683901981475,2,0,10.47043695,0,17058,3426,3.70694687682428,0,0.000117247039512252,0.415,127
"145","Leon",1620.65616083383,0.187866773518834,6.70537010159652,14.5660377358491,1,0,6.197242432,0,17225,5539,4.62177288319191,0,5.8055152394775e-05,0.3123,256
"146","Liberty",3831.92250336995,0.106499553938726,9.84325344675157,24.8357267448806,4,3,27.89977691,1,83702,16559,5.56193006824084,3.58414374805859e-05,4.77885833074479e-05,0.8498,921
"147","Limestone",1917.78186968839,0.170984962203683,16.8467352777896,21.9071614638938,5,2,9.985701071,0,23417,5086,6.15414864333464,8.54080368962719e-05,0.00021352009224068,0.8617,313
"148","Lipscomb",10.2776203966006,0.00643966894130152,0.529723366686286,31.9599764567393,1,0,1.407375799,0,3398,604,9.10596026490066,0,0.000294290759270159,0.17,55
"149","Live Oak",519.774360109525,0.103466378021825,2.21599802290139,39.9868193426147,1,0,4.507952298,0,12139,1824,3.07017543859649,0,8.23791086580443e-05,0.5336,56
"150","Llano",1792.18947253044,0.154245143781882,0.665177935097639,10.3910296004181,2,1,8.700035057,0,21047,9042,4.62287104622871,4.75127096498313e-05,9.50254192996627e-05,0.1858,418
"151","Loving",6.35185270510178,0.158134411765743,0,12.2448979591837,0,0,0.056574472,0,98,15,0,0,0,0.6364,0
"152","Lubbock",129.904132548725,0.000854909706995769,6.60251699430461,35.4298443610404,15,8,131.4058414,1,304808,47078,6.49135477293003,2.6246030287919e-05,4.9211306789848e-05,0.3992,3056
"153","Lynn",90.4050991501482,0.0313468893887751,0.703259005145798,47.221269296741,0,1,2.523891633,1,5830,1061,6.78605089538171,0.000171526586620926,0,0.751,72
